3252,17865,17247
17247,26252,3252
17865,18001,17247
3252,16213,17865
26252,14891,3252
17247,13213,26252
18001,24441,17247
17865,16213,18001
16213,19571,18001
3252,6533,16213
14891,3715,3252
26252,6121,14891
13213,6121,26252
13213,2896,6121
17247,1360,13213
24441,12893,17247
18001,19571,24441
19571,6817,24441
16213,6533,19571
6533,22538,19571
3252,3715,6533
3715,10707,6533
14891,5837,3715
6121,27025,14891
2896,27025,6121
2896,4538,27025
13213,19300,2896
1360,18190,13213
17247,12893,1360
12893,21627,1360
24441,14600,12893
6817,14229,24441
19571,26876,6817
22538,12185,19571
6533,13651,22538
10707,13651,6533
10707,22577,13651
3715,3498,10707
5837,3498,3715
5837,17401,3498
14891,5187,5837
27025,5187,14891
27025,20862,5187
4538,20862,27025
4538,18642,20862
2896,16521,4538
19300,23337,2896
13213,18190,19300
18190,28257,19300
1360,21627,18190
21627,335,18190
12893,5961,21627
14600,5961,12893
14600,707,5961
24441,707,14600
24441,14229,707
14229,19229,707
6817,10114,14229
26876,10114,6817
19571,12185,26876
12185,12527,26876
22538,22577,12185
22577,22538,13651
10707,9293,22577
3498,19876,10707
17401,13931,3498
5837,22778,17401
5187,22778,5837
5187,11964,22778
20862,4799,5187
18642,27856,20862
4538,16521,18642
16521,23337,18642
23337,16521,2896
19300,23666,23337
28257,23666,19300
28257,12939,23666
18190,12939,28257
18190,335,12939
335,2598,12939
21627,2265,335
5961,2265,21627
5961,22782,2265
707,19229,5961
19229,22782,5961
19229,26004,22782
14229,248,19229
10114,5785,14229
12185,22577,12527
22577,18610,12527
9293,18379,22577
10707,22272,9293
19876,22272,10707
19876,19022,22272
3498,13931,19876
13931,18550,19876
17401,15495,13931
22778,11964,17401
11964,15495,17401
11964,10532,15495
5187,23974,11964
4799,23974,5187
4799,4512,23974
20862,4512,4799
20862,14853,4512
27856,14853,20862
27856,17852,14853
18642,17852,27856
18642,5532,17852
23337,4755,18642
23666,15461,23337
12939,2852,23666
2598,17565,12939
335,2265,2598
2265,21433,2598
22782,21725,2265
26004,21725,22782
26004,16427,21725
19229,21033,26004
248,21033,19229
248,16876,21033
14229,8182,248
5785,8182,14229
5785,2019,8182
22577,18379,18610
9293,1537,18379
22272,1537,9293
22272,19022,1537
19022,19355,1537
19876,18550,19022
18550,10516,19022
13931,15495,18550
15495,23066,18550
10532,23066,15495
10532,14635,23066
11964,8844,10532
23974,5320,11964
4512,5320,23974
4512,14853,5320
14853,25276,5320
17852,3754,14853
5532,17006,17852
18642,4755,5532
4755,1552,5532
23337,27629,4755
15461,27629,23337
15461,22517,27629
23666,2852,15461
2852,5247,15461
12939,21922,2852
17565,21922,12939
17565,217,21922
2598,21433,17565
21433,217,17565
21433,7379,217
2265,21725,21433
21725,23955,21433
16427,23955,21725
16427,15488,23955
26004,26536,16427
21033,26536,26004
21033,16876,26536
16876,6645,26536
248,8182,16876
8182,15481,16876
2019,15481,8182
19355,23305,1537
19022,10516,19355
10516,15990,19355
18550,4190,10516
23066,25646,18550
14635,22092,23066
10532,8844,14635
8844,16548,14635
11964,7056,8844
5320,7056,11964
5320,25276,7056
25276,6010,7056
14853,15007,25276
3754,21191,14853
17852,16229,3754
17006,6146,17852
5532,6146,17006
5532,10593,6146
1552,10593,5532
1552,5303,10593
4755,22167,1552
27629,22167,4755
27629,22517,22167
22517,24349,22167
15461,5247,22517
5247,26904,22517
2852,23983,5247
21922,23983,2852
21922,14428,23983
217,14428,21922
217,4716,14428
7379,4716,217
7379,10391,4716
21433,23955,7379
23955,16410,7379
15488,16410,23955
15488,13906,16410
16427,8627,15488
26536,8627,16427
26536,6645,8627
16876,24495,6645
15481,24495,16876
19355,15990,23305
15990,16434,23305
10516,12066,15990
4190,12066,10516
4190,6507,12066
18550,25646,4190
25646,5876,4190
23066,5876,25646
23066,22092,5876
22092,14401,5876
14635,16548,22092
16548,918,22092
8844,19181,16548
