   8.3836006666666663      ,   7.3748977499999997      ,   6.4436739285714282      ,   6.1052672727272741      ,   6.3168812500000016     
 -0.62575400000000003      , -0.38129041250000001      , -0.25999692142857145      , -0.25329155454545449      , -0.12914931874999996     
   8.8763103333333344      ,   7.8518285714285714      ,   6.6923156923076919      ,   6.4012834736842104      ,   6.2907825185185198     
 -0.56230899999999995      , -0.45395228571428575      , -0.25223163846153845      , -0.31926415263157892      , -0.18405811851851847     
   8.1640519999999999      ,   6.8797075000000003      ,   6.5892886470588241      ,   6.4170641200000027      ,   6.3737165675675698     
 -0.57310399999999995      , -0.26169253000000003      , -0.31823364117647057      , -0.25779476799999995      , -0.11137061621621620     
   8.7137816666666676      ,   7.7279998888888883      ,   6.5559749374999994      ,   6.4040791304347815      ,   6.4489779393939415     
 -0.63928966666666664      , -0.40003855555555556      , -0.29253220624999998      , -0.19650029999999999      , -0.13824994545454547     
   9.2652246666666667      ,   6.7595211818181804      ,   6.5745378333333324      ,   6.2924448846153860      ,   6.6034331388888905     
 -0.43738333333333329      , -0.28637590909090910      , -0.34004984999999999      , -0.21796850769230769      , -0.11843749444444443     
   8.4576873333333342      ,   6.6254723333333319      ,   6.7293294999999986      ,   6.2559688333333350      ,   6.6117133809523807     
 -0.17185466666666671      , -0.31649383333333331      , -0.30248426499999992      , -0.19000420666666665      , -0.10479065476190472     
   5.6914616666666662      ,   6.7900595000000008      ,   6.2348336842105256      ,   6.5082262592592608      ,   6.2056912500000010     
 -0.30197066666666661      , -0.24873143000000003      , -0.29547258947368421      , -0.22931041481481476      ,  -9.7874480000000000E-002
   6.9771596666666662      ,   7.8005579999999997      ,   6.5767541333333321      ,   6.5459597727272723      ,   6.4552722187500011     
 -0.37981033333333336      , -0.31828633333333334      , -0.31819306666666664      , -0.20792660454545453      , -0.16437063125000001     
   7.8802593333333339      ,   6.7431900833333325      ,   6.5603251428571427      ,   6.4552722187500011      ,   6.5327695869565217     
 -0.32418200000000003      , -0.30908616666666672      , -0.22222695238095233      , -0.16437063125000001      , -0.14094698913043474     
   6.2261373333333339      ,   6.7559874999999989      ,   6.4241267500000001      ,   6.4362925588235314      ,   6.3976180208333338     
   9.0808333333333338E-002 , -0.38739516666666668      , -0.29760338333333336      , -0.13835340588235295      ,  -7.5253560416666657E-002
   4.5610843333333335      ,   6.8017920909090916      ,   6.5594859523809514      ,   6.5002012333333345      ,   6.3324059772727272     
   9.6413000000000013E-002 , -0.29969202727272726      , -0.28279796190476192      , -0.20339099333333330      , -0.10187857272727273     
   3.7108146666666664      ,   5.4692663333333327      ,   6.7005623636363643      ,   6.2333261111111113      ,   6.2426679591836729     
  -6.2289666666666667E-002 , -0.19121368333333336      , -0.19991323636363631      , -0.14757481111111112      ,  -8.3072269387755082E-002
   4.8127176666666669      ,   6.0767507777777778      ,   6.3270157058823528      ,   6.5291051111111118      ,   6.1652526842105262     
 -0.21751943333333332      , -0.23087165555555555      , -0.22551436470588238      , -0.16312422962962961      , -0.12928471578947368     
   6.9511746666666667      ,   6.9219441000000002      ,   6.3832886111111096      ,   6.8193902307692333      ,   6.2793083076923084     
 -0.33023133333333338      , -0.36222380000000004      , -0.21362627777777779      , -0.16198866538461532      , -0.19065781794871794     
